,unitid,year,fips,level_of_study,tuition_type,tuition_fees_ft,tuition_ft,fees_ft,credit_hour_charge_pt,tuition_published,fees_published,tuition_fees_published,tuition_pub_pct_increase,fees_pub_pct_increase,ingested_at_utc
14670,440828,2021,41,1,4,31452.0,30165.0,1287.0,648.0,30165.0,1287.0,31452.0,,,2026-02-13T03:05:35
14671,440828,2021,41,2,2,14733.0,13446.0,1287.0,498.0,,,,,,2026-02-13T03:05:35
14672,440828,2021,41,2,3,14733.0,13446.0,1287.0,498.0,,,,,,2026-02-13T03:05:35
14673,440828,2021,41,2,4,28584.0,27297.0,1287.0,1011.0,,,,,,2026-02-13T03:05:35
14674,441070,2021,26,1,2,2210.0,1560.0,650.0,60.0,1560.0,650.0,2210.0,,,2026-02-13T03:05:35
14675,441070,2021,26,1,3,2210.0,1560.0,650.0,60.0,1560.0,650.0,2210.0,,,2026-02-13T03:05:35
14676,441070,2021,26,1,4,2210.0,1560.0,650.0,60.0,1560.0,650.0,2210.0,,,2026-02-13T03:05:35
14677,441104,2021,47,2,2,20379.0,19359.0,1020.0,717.0,,,,,,2026-02-13T03:05:35
14678,441104,2021,47,2,3,20379.0,19359.0,1020.0,717.0,,,,,,2026-02-13T03:05:35
14679,441104,2021,47,2,4,20379.0,19359.0,1020.0,717.0,,,,,,2026-02-13T03:05:35
14680,441131,2021,53,2,2,16690.0,15070.0,1620.0,685.0,,,,,,2026-02-13T03:05:35
14681,441131,2021,53,2,3,16690.0,15070.0,1620.0,685.0,,,,,,2026-02-13T03:05:35
14682,441131,2021,53,2,4,16690.0,15070.0,1620.0,685.0,,,,,,2026-02-13T03:05:35
14683,441229,2021,6,1,2,18600.0,18500.0,100.0,,18500.0,100.0,18600.0,,,2026-02-13T03:05:35
14684,441229,2021,6,1,3,18600.0,18500.0,100.0,,18500.0,100.0,18600.0,,,2026-02-13T03:05:35
14685,441229,2021,6,1,4,18600.0,18500.0,100.0,,18500.0,100.0,18600.0,,,2026-02-13T03:05:35
14686,441238,2021,6,2,2,150.0,0.0,150.0,,,,,,,2026-02-13T03:05:35
14687,441238,2021,6,2,3,150.0,0.0,150.0,,,,,,,2026-02-13T03:05:35
14688,441238,2021,6,2,4,150.0,0.0,150.0,,,,,,,2026-02-13T03:05:35
14689,441487,2021,29,1,2,18240.0,14200.0,4040.0,220.0,14200.0,4040.0,18240.0,,,2026-02-13T03:05:35
14690,441487,2021,29,1,3,18240.0,14200.0,4040.0,220.0,14200.0,4040.0,18240.0,,,2026-02-13T03:05:35
14691,441487,2021,29,1,4,18240.0,14200.0,4040.0,220.0,14200.0,4040.0,18240.0,,,2026-02-13T03:05:35
14692,441496,2021,29,1,2,16757.0,16520.0,237.0,590.0,16520.0,237.0,16757.0,,,2026-02-13T03:05:35
14693,441496,2021,29,1,3,16757.0,16520.0,237.0,590.0,16520.0,237.0,16757.0,,,2026-02-13T03:05:35
14694,441496,2021,29,1,4,16757.0,16520.0,237.0,590.0,16520.0,237.0,16757.0,,,2026-02-13T03:05:35
14695,441609,2021,36,1,2,15115.0,15115.0,0.0,,15115.0,0.0,15115.0,,,2026-02-13T03:05:35
14696,441609,2021,36,1,3,15115.0,15115.0,0.0,,15115.0,0.0,15115.0,,,2026-02-13T03:05:35
14697,441609,2021,36,1,4,15115.0,15115.0,0.0,,15115.0,0.0,15115.0,,,2026-02-13T03:05:35
14698,441636,2021,39,1,2,14532.0,11943.0,2589.0,299.0,11943.0,2589.0,14532.0,,,2026-02-13T03:05:35
14699,441636,2021,39,1,3,14532.0,11943.0,2589.0,299.0,11943.0,2589.0,14532.0,,,2026-02-13T03:05:35
14700,441636,2021,39,1,4,14532.0,11943.0,2589.0,299.0,11943.0,2589.0,14532.0,,,2026-02-13T03:05:35
14701,441636,2021,39,2,2,20398.0,19812.0,586.0,,,,,,,2026-02-13T03:05:35
14702,441636,2021,39,2,3,20398.0,19812.0,586.0,,,,,,,2026-02-13T03:05:35
14703,441636,2021,39,2,4,20398.0,19812.0,586.0,,,,,,,2026-02-13T03:05:35
14704,441690,2021,72,1,2,4220.0,3720.0,500.0,155.0,3720.0,500.0,4220.0,,,2026-02-13T03:05:35
14705,441690,2021,72,1,3,4220.0,3720.0,500.0,155.0,3720.0,500.0,4220.0,,,2026-02-13T03:05:35
14706,441690,2021,72,1,4,4220.0,3720.0,500.0,155.0,3720.0,500.0,4220.0,,,2026-02-13T03:05:35
14707,441690,2021,72,2,2,5080.0,4080.0,1000.0,170.0,,,,,,2026-02-13T03:05:35
14708,441690,2021,72,2,3,5080.0,4080.0,1000.0,170.0,,,,,,2026-02-13T03:05:35
14709,441690,2021,72,2,4,5080.0,4080.0,1000.0,170.0,,,,,,2026-02-13T03:05:35
14710,441706,2021,72,1,2,7050.0,7050.0,0.0,,7050.0,0.0,7050.0,,,2026-02-13T03:05:35
14711,441706,2021,72,1,3,7050.0,7050.0,0.0,,7050.0,0.0,7050.0,,,2026-02-13T03:05:35
14712,441706,2021,72,1,4,7050.0,7050.0,0.0,,7050.0,0.0,7050.0,,,2026-02-13T03:05:35
14713,441760,2021,48,1,2,2844.0,1920.0,924.0,80.0,1920.0,924.0,2844.0,,,2026-02-13T03:05:35
14714,441760,2021,48,1,3,2844.0,1920.0,924.0,80.0,1920.0,924.0,2844.0,,,2026-02-13T03:05:35
14715,441760,2021,48,1,4,12636.0,11712.0,924.0,488.0,11712.0,924.0,12636.0,,,2026-02-13T03:05:35
14716,441788,2021,48,1,2,16757.0,16520.0,237.0,590.0,16520.0,237.0,16757.0,,,2026-02-13T03:05:35
14717,441788,2021,48,1,3,16757.0,16520.0,237.0,590.0,16520.0,237.0,16757.0,,,2026-02-13T03:05:35
14718,441788,2021,48,1,4,16757.0,16520.0,237.0,590.0,16520.0,237.0,16757.0,,,2026-02-13T03:05:35
14719,441900,2021,32,1,2,6075.0,5400.0,675.0,193.0,5400.0,675.0,6075.0,,,2026-02-13T03:05:35
14720,441900,2021,32,1,3,6075.0,5400.0,675.0,193.0,5400.0,675.0,6075.0,,,2026-02-13T03:05:35
14721,441900,2021,32,1,4,19440.0,18765.0,675.0,391.0,18765.0,675.0,19440.0,,,2026-02-13T03:05:35
14722,441900,2021,32,2,2,4890.0,4365.0,525.0,255.0,,,,,,2026-02-13T03:05:35
14723,441900,2021,32,2,3,4890.0,4365.0,525.0,255.0,,,,,,2026-02-13T03:05:35
14724,441900,2021,32,2,4,18255.0,17730.0,525.0,522.0,,,,,,2026-02-13T03:05:35
14725,441937,2021,6,1,2,6817.0,5742.0,1075.0,,5742.0,1075.0,6817.0,,,2026-02-13T03:05:35
14726,441937,2021,6,1,3,6817.0,5742.0,1075.0,,5742.0,1075.0,6817.0,,,2026-02-13T03:05:35
14727,441937,2021,6,1,4,18697.0,17622.0,1075.0,396.0,17622.0,1075.0,18697.0,,,2026-02-13T03:05:35
14728,441937,2021,6,2,2,8251.0,7176.0,1075.0,,,,,,,2026-02-13T03:05:35
14729,441937,2021,6,2,3,8251.0,7176.0,1075.0,,,,,,,2026-02-13T03:05:35
14730,441937,2021,6,2,4,17755.0,16680.0,1075.0,396.0,,,,,,2026-02-13T03:05:35
14731,441982,2021,25,1,2,56342.0,55612.0,730.0,1738.0,55612.0,3386.0,58998.0,,,2026-02-13T03:05:35
14732,441982,2021,25,1,3,56342.0,55612.0,730.0,1738.0,55612.0,3386.0,58998.0,,,2026-02-13T03:05:35
14733,441982,2021,25,1,4,56342.0,55612.0,730.0,1738.0,55612.0,3386.0,58998.0,,,2026-02-13T03:05:35
14734,442064,2021,42,2,2,21466.0,20916.0,550.0,453.0,,,,,,2026-02-13T03:05:35
14735,442064,2021,42,2,3,21466.0,20916.0,550.0,453.0,,,,,,2026-02-13T03:05:35
14736,442064,2021,42,2,4,21466.0,20916.0,550.0,453.0,,,,,,2026-02-13T03:05:35
14737,442213,2021,23,1,2,14130.0,14000.0,130.0,475.0,14000.0,130.0,14130.0,,,2026-02-13T03:05:35
14738,442213,2021,23,1,3,14130.0,14000.0,130.0,475.0,14000.0,130.0,14130.0,,,2026-02-13T03:05:35
14739,442213,2021,23,1,4,14130.0,14000.0,130.0,475.0,14000.0,130.0,14130.0,,,2026-02-13T03:05:35
14740,442356,2021,42,1,2,29922.0,29386.0,536.0,628.0,29386.0,536.0,29922.0,,,2026-02-13T03:05:35
14741,442356,2021,42,1,3,29922.0,29386.0,536.0,628.0,29386.0,536.0,29922.0,,,2026-02-13T03:05:35
14742,442356,2021,42,1,4,29922.0,29386.0,536.0,628.0,29386.0,536.0,29922.0,,,2026-02-13T03:05:35
14743,442356,2021,42,2,2,16128.0,16128.0,0.0,896.0,,,,,,2026-02-13T03:05:35
14744,442356,2021,42,2,3,16128.0,16128.0,0.0,896.0,,,,,,2026-02-13T03:05:35
14745,442356,2021,42,2,4,16128.0,16128.0,0.0,896.0,,,,,,2026-02-13T03:05:35
14746,442383,2021,54,1,2,14635.0,12833.0,1802.0,,12833.0,1802.0,14635.0,,,2026-02-13T03:05:35
14747,442383,2021,54,1,3,14635.0,12833.0,1802.0,,12833.0,1802.0,14635.0,,,2026-02-13T03:05:35
14748,442383,2021,54,1,4,14635.0,12833.0,1802.0,,12833.0,1802.0,14635.0,,,2026-02-13T03:05:35
14749,442435,2021,13,1,2,10250.0,10200.0,50.0,,10200.0,50.0,10250.0,,,2026-02-13T03:05:35
14750,442435,2021,13,1,3,10250.0,10200.0,50.0,,10200.0,50.0,10250.0,,,2026-02-13T03:05:35
14751,442435,2021,13,1,4,10250.0,10200.0,50.0,,10200.0,50.0,10250.0,,,2026-02-13T03:05:35
14752,442523,2021,2,1,2,8494.0,8300.0,194.0,346.0,8300.0,114.0,8414.0,,,2026-02-13T03:05:35
14753,442523,2021,2,1,3,8494.0,8300.0,194.0,346.0,8300.0,114.0,8414.0,,,2026-02-13T03:05:35
14754,442523,2021,2,1,4,8494.0,8300.0,194.0,346.0,8300.0,114.0,8414.0,,,2026-02-13T03:05:35
14755,442569,2021,20,1,2,8280.0,7080.0,1200.0,295.0,7080.0,1200.0,8280.0,,,2026-02-13T03:05:35
14756,442569,2021,20,1,3,8280.0,7080.0,1200.0,295.0,7080.0,1200.0,8280.0,,,2026-02-13T03:05:35
14757,442569,2021,20,1,4,8280.0,7080.0,1200.0,295.0,7080.0,1200.0,8280.0,,,2026-02-13T03:05:35
14758,442569,2021,20,2,2,4800.0,4200.0,600.0,350.0,,,,,,2026-02-13T03:05:35
14759,442569,2021,20,2,3,4800.0,4200.0,600.0,350.0,,,,,,2026-02-13T03:05:35
14760,442569,2021,20,2,4,4800.0,4200.0,600.0,350.0,,,,,,2026-02-13T03:05:35
14761,442639,2021,51,1,2,9990.0,8640.0,1350.0,,5760.0,900.0,6660.0,,,2026-02-13T03:05:35
14762,442639,2021,51,1,3,9990.0,8640.0,1350.0,,5760.0,900.0,6660.0,,,2026-02-13T03:05:35
14763,442639,2021,51,1,4,9990.0,8640.0,1350.0,,5760.0,900.0,6660.0,,,2026-02-13T03:05:35
14764,442639,2021,51,2,2,5850.0,5400.0,450.0,,,,,,,2026-02-13T03:05:35
14765,442639,2021,51,2,3,5850.0,5400.0,450.0,,,,,,,2026-02-13T03:05:35
14766,442639,2021,51,2,4,5850.0,5400.0,450.0,,,,,,,2026-02-13T03:05:35
14767,442781,2021,4,1,2,932.0,822.0,110.0,34.0,822.0,110.0,932.0,,,2026-02-13T03:05:35
14768,442781,2021,4,1,3,932.0,822.0,110.0,34.0,822.0,110.0,932.0,,,2026-02-13T03:05:35
14769,442781,2021,4,1,4,932.0,822.0,110.0,34.0,822.0,110.0,932.0,,,2026-02-13T03:05:35
14770,442842,2021,17,1,2,6880.0,6660.0,220.0,567.0,6660.0,220.0,6880.0,,,2026-02-13T03:05:35
14771,442842,2021,17,1,3,6880.0,6660.0,220.0,567.0,6660.0,220.0,6880.0,,,2026-02-13T03:05:35
14772,442842,2021,17,1,4,6880.0,6660.0,220.0,567.0,6660.0,220.0,6880.0,,,2026-02-13T03:05:35
14773,442842,2021,17,2,2,13020.0,12800.0,220.0,567.0,,,,,,2026-02-13T03:05:35
14774,442842,2021,17,2,3,13020.0,12800.0,220.0,567.0,,,,,,2026-02-13T03:05:35
14775,442842,2021,17,2,4,13020.0,12800.0,220.0,567.0,,,,,,2026-02-13T03:05:35
14776,442949,2021,41,1,2,23874.0,22230.0,1644.0,512.0,,,,,,2026-02-13T03:05:35
14777,442949,2021,41,1,3,23874.0,22230.0,1644.0,512.0,,,,,,2026-02-13T03:05:35
14778,442949,2021,41,1,4,23874.0,22230.0,1644.0,512.0,,,,,,2026-02-13T03:05:35
14779,443030,2021,17,2,2,20700.0,18455.0,2245.0,,,,,,,2026-02-13T03:05:35
14780,443030,2021,17,2,3,20700.0,18455.0,2245.0,,,,,,,2026-02-13T03:05:35
14781,443030,2021,17,2,4,20700.0,18455.0,2245.0,,,,,,,2026-02-13T03:05:35
14782,443049,2021,53,1,2,11250.0,10800.0,450.0,180.0,10800.0,450.0,11250.0,,,2026-02-13T03:05:35
14783,443049,2021,53,1,3,11250.0,10800.0,450.0,180.0,10800.0,450.0,11250.0,,,2026-02-13T03:05:35
14784,443049,2021,53,1,4,11250.0,10800.0,450.0,180.0,10800.0,450.0,11250.0,,,2026-02-13T03:05:35
14785,443049,2021,53,2,2,8450.0,8000.0,450.0,250.0,,,,,,2026-02-13T03:05:35
14786,443049,2021,53,2,3,8450.0,8000.0,450.0,250.0,,,,,,2026-02-13T03:05:35
14787,443049,2021,53,2,4,8450.0,8000.0,450.0,250.0,,,,,,2026-02-13T03:05:35
14788,443058,2021,40,1,2,8030.0,6570.0,1460.0,219.0,6570.0,1470.0,8040.0,,,2026-02-13T03:05:35
14789,443058,2021,40,1,3,8030.0,6570.0,1460.0,219.0,6570.0,1470.0,8040.0,,,2026-02-13T03:05:35
14790,443058,2021,40,1,4,8030.0,6570.0,1460.0,219.0,6570.0,1470.0,8040.0,,,2026-02-13T03:05:35
14791,443058,2021,40,2,2,7430.0,6600.0,830.0,275.0,,,,,,2026-02-13T03:05:35
14792,443058,2021,40,2,3,7430.0,6600.0,830.0,275.0,,,,,,2026-02-13T03:05:35
14793,443058,2021,40,2,4,7430.0,6600.0,830.0,275.0,,,,,,2026-02-13T03:05:35
14794,443076,2021,37,2,2,19230.0,18480.0,750.0,660.0,,,,,,2026-02-13T03:05:35
14795,443076,2021,37,2,3,19230.0,18480.0,750.0,660.0,,,,,,2026-02-13T03:05:35
14796,443076,2021,37,2,4,19230.0,18480.0,750.0,660.0,,,,,,2026-02-13T03:05:35
14797,443128,2021,6,2,2,18471.0,17550.0,921.0,650.0,,,,,,2026-02-13T03:05:35
14798,443128,2021,6,2,3,18471.0,17550.0,921.0,650.0,,,,,,2026-02-13T03:05:35
14799,443128,2021,6,2,4,18471.0,17550.0,921.0,650.0,,,,,,2026-02-13T03:05:35
14800,443261,2021,45,1,2,21320.0,19520.0,1800.0,813.0,19520.0,1800.0,21320.0,,,2026-02-13T03:05:35
14801,443261,2021,45,1,3,21320.0,19520.0,1800.0,813.0,19520.0,1800.0,21320.0,,,2026-02-13T03:05:35
14802,443261,2021,45,1,4,21320.0,19520.0,1800.0,813.0,19520.0,1800.0,21320.0,,,2026-02-13T03:05:35
14803,443331,2021,6,1,2,35178.0,34060.0,1118.0,1890.0,34060.0,1118.0,35178.0,,,2026-02-13T03:05:35
14804,443331,2021,6,1,3,35178.0,34060.0,1118.0,1890.0,34060.0,1118.0,35178.0,,,2026-02-13T03:05:35
14805,443331,2021,6,1,4,35178.0,34060.0,1118.0,1890.0,34060.0,1118.0,35178.0,,,2026-02-13T03:05:35
14806,443340,2021,47,1,2,14755.0,13905.0,850.0,540.0,13905.0,850.0,14755.0,,,2026-02-13T03:05:35
14807,443340,2021,47,1,3,14755.0,13905.0,850.0,540.0,13905.0,850.0,14755.0,,,2026-02-13T03:05:35
14808,443340,2021,47,1,4,14755.0,13905.0,850.0,540.0,13905.0,850.0,14755.0,,,2026-02-13T03:05:35
14809,443340,2021,47,2,2,13350.0,12500.0,850.0,595.0,,,,,,2026-02-13T03:05:35
14810,443340,2021,47,2,3,13350.0,12500.0,850.0,595.0,,,,,,2026-02-13T03:05:35
14811,443340,2021,47,2,4,13350.0,12500.0,850.0,595.0,,,,,,2026-02-13T03:05:35
14812,443377,2021,42,1,2,18615.0,17892.0,723.0,,17892.0,773.0,18665.0,,,2026-02-13T03:05:35
14813,443377,2021,42,1,3,18615.0,17892.0,723.0,,17892.0,773.0,18665.0,,,2026-02-13T03:05:35
14814,443377,2021,42,1,4,18615.0,17892.0,723.0,,17892.0,773.0,18665.0,,,2026-02-13T03:05:35
14815,443410,2021,53,1,2,34900.0,34700.0,200.0,1118.0,34700.0,200.0,34900.0,,,2026-02-13T03:05:35
14816,443410,2021,53,1,3,34900.0,34700.0,200.0,1118.0,34700.0,200.0,34900.0,,,2026-02-13T03:05:35
14817,443410,2021,53,1,4,34900.0,34700.0,200.0,1118.0,34700.0,200.0,34900.0,,,2026-02-13T03:05:35
14818,443410,2021,53,2,2,29300.0,29100.0,200.0,1203.0,,,,,,2026-02-13T03:05:35
14819,443410,2021,53,2,3,29300.0,29100.0,200.0,1203.0,,,,,,2026-02-13T03:05:35
14820,443410,2021,53,2,4,29300.0,29100.0,200.0,1203.0,,,,,,2026-02-13T03:05:35
14821,443492,2021,54,1,2,5086.0,3912.0,1174.0,211.0,3912.0,1174.0,5086.0,,,2026-02-13T03:05:35
14822,443492,2021,54,1,3,5086.0,3912.0,1174.0,211.0,3912.0,1174.0,5086.0,,,2026-02-13T03:05:35
14823,443492,2021,54,1,4,12056.0,10670.0,1386.0,502.0,10670.0,1386.0,12056.0,,,2026-02-13T03:05:35
14824,443562,2021,72,1,2,7245.0,6480.0,765.0,180.0,6157.0,795.0,6952.0,,,2026-02-13T03:05:35
14825,443562,2021,72,1,3,7245.0,6480.0,765.0,180.0,6157.0,795.0,6952.0,,,2026-02-13T03:05:35
14826,443562,2021,72,1,4,7245.0,6480.0,765.0,180.0,6157.0,795.0,6952.0,,,2026-02-13T03:05:35
14827,443562,2021,72,2,2,6230.0,5335.0,895.0,205.0,,,,,,2026-02-13T03:05:35
14828,443562,2021,72,2,3,6230.0,5335.0,895.0,205.0,,,,,,2026-02-13T03:05:35
14829,443562,2021,72,2,4,6230.0,5335.0,895.0,205.0,,,,,,2026-02-13T03:05:35
14830,443599,2021,41,1,2,11928.0,8928.0,3000.0,372.0,8928.0,3000.0,11928.0,,,2026-02-13T03:05:35
14831,443599,2021,41,1,3,11928.0,8928.0,3000.0,372.0,8928.0,3000.0,11928.0,,,2026-02-13T03:05:35
14832,443599,2021,41,1,4,11928.0,8928.0,3000.0,372.0,8928.0,3000.0,11928.0,,,2026-02-13T03:05:35
14833,443599,2021,41,2,2,12704.0,10404.0,2300.0,578.0,,,,,,2026-02-13T03:05:35
14834,443599,2021,41,2,3,12704.0,10404.0,2300.0,578.0,,,,,,2026-02-13T03:05:35
14835,443599,2021,41,2,4,12704.0,10404.0,2300.0,578.0,,,,,,2026-02-13T03:05:35
14836,443696,2021,48,1,2,10250.0,10200.0,50.0,,10200.0,50.0,10250.0,,,2026-02-13T03:05:35
14837,443696,2021,48,1,3,10250.0,10200.0,50.0,,10200.0,50.0,10250.0,,,2026-02-13T03:05:35
14838,443696,2021,48,1,4,10250.0,10200.0,50.0,,10200.0,50.0,10250.0,,,2026-02-13T03:05:35
14839,443702,2021,17,2,2,21738.0,20406.0,1332.0,756.0,,,,,,2026-02-13T03:05:35
14840,443702,2021,17,2,3,21738.0,20406.0,1332.0,756.0,,,,,,2026-02-13T03:05:35
14841,443702,2021,17,2,4,21738.0,20406.0,1332.0,756.0,,,,,,2026-02-13T03:05:35
14842,443748,2021,13,1,2,14798.0,14798.0,0.0,320.0,15594.0,0.0,15594.0,,,2026-02-13T03:05:35
14843,443748,2021,13,1,3,14798.0,14798.0,0.0,320.0,15594.0,0.0,15594.0,,,2026-02-13T03:05:35
14844,443748,2021,13,1,4,14798.0,14798.0,0.0,320.0,15594.0,0.0,15594.0,,,2026-02-13T03:05:35
14845,443766,2021,47,1,2,13515.0,13320.0,195.0,329.0,13320.0,195.0,13515.0,,,2026-02-13T03:05:35
14846,443766,2021,47,1,3,13515.0,13320.0,195.0,329.0,13320.0,195.0,13515.0,,,2026-02-13T03:05:35
14847,443766,2021,47,1,4,13515.0,13320.0,195.0,329.0,13320.0,195.0,13515.0,,,2026-02-13T03:05:35
14848,443766,2021,47,2,2,15135.0,14940.0,195.0,553.0,,,,,,2026-02-13T03:05:35
14849,443766,2021,47,2,3,15135.0,14940.0,195.0,553.0,,,,,,2026-02-13T03:05:35
14850,443766,2021,47,2,4,15135.0,14940.0,195.0,553.0,,,,,,2026-02-13T03:05:35
14851,443784,2021,42,1,2,13515.0,13320.0,195.0,329.0,13320.0,195.0,13515.0,,,2026-02-13T03:05:35
14852,443784,2021,42,1,3,13515.0,13320.0,195.0,329.0,13320.0,195.0,13515.0,,,2026-02-13T03:05:35
14853,443784,2021,42,1,4,13515.0,13320.0,195.0,329.0,13320.0,195.0,13515.0,,,2026-02-13T03:05:35
14854,443784,2021,42,2,2,15135.0,14940.0,195.0,553.0,,,,,,2026-02-13T03:05:35
14855,443784,2021,42,2,3,15135.0,14940.0,195.0,553.0,,,,,,2026-02-13T03:05:35
14856,443784,2021,42,2,4,15135.0,14940.0,195.0,553.0,,,,,,2026-02-13T03:05:35
14857,444103,2021,42,2,2,13600.0,13050.0,550.0,410.0,,,,,,2026-02-13T03:05:35
14858,444103,2021,42,2,3,13600.0,13050.0,550.0,410.0,,,,,,2026-02-13T03:05:35
14859,444103,2021,42,2,4,13600.0,13050.0,550.0,410.0,,,,,,2026-02-13T03:05:35
14860,444130,2021,6,1,2,12594.0,11064.0,1530.0,461.0,,,,,,2026-02-13T03:05:35
14861,444130,2021,6,1,3,12594.0,11064.0,1530.0,461.0,,,,,,2026-02-13T03:05:35
14862,444130,2021,6,1,4,12594.0,11064.0,1530.0,461.0,,,,,,2026-02-13T03:05:35
14863,444130,2021,6,2,2,18207.0,16881.0,1326.0,938.0,,,,,,2026-02-13T03:05:35
14864,444130,2021,6,2,3,18207.0,16881.0,1326.0,938.0,,,,,,2026-02-13T03:05:35
14865,444130,2021,6,2,4,18207.0,16881.0,1326.0,938.0,,,,,,2026-02-13T03:05:35
14866,444194,2021,72,1,2,7335.0,7335.0,0.0,,7335.0,0.0,7335.0,,,2026-02-13T03:05:35
14867,444194,2021,72,1,3,7335.0,7335.0,0.0,,7335.0,0.0,7335.0,,,2026-02-13T03:05:35
14868,444194,2021,72,1,4,7335.0,7335.0,0.0,,7335.0,0.0,7335.0,,,2026-02-13T03:05:35
14869,444219,2021,6,1,2,1288.0,0.0,1288.0,46.0,0.0,1288.0,1288.0,,,2026-02-13T03:05:35
14870,444219,2021,6,1,3,1288.0,0.0,1288.0,46.0,0.0,1288.0,1288.0,,,2026-02-13T03:05:35
14871,444219,2021,6,1,4,10168.0,8880.0,1288.0,370.0,8880.0,1288.0,10168.0,,,2026-02-13T03:05:35
14872,444255,2021,47,1,2,22348.0,22348.0,0.0,,22348.0,0.0,22348.0,,,2026-02-13T03:05:35
14873,444255,2021,47,1,3,22348.0,22348.0,0.0,,22348.0,0.0,22348.0,,,2026-02-13T03:05:35
14874,444255,2021,47,1,4,22348.0,22348.0,0.0,,22348.0,0.0,22348.0,,,2026-02-13T03:05:35
14875,444398,2021,48,1,2,6768.0,6048.0,720.0,252.0,6048.0,720.0,6768.0,,,2026-02-13T03:05:35
14876,444398,2021,48,1,3,6768.0,6048.0,720.0,252.0,6048.0,720.0,6768.0,,,2026-02-13T03:05:35
14877,444398,2021,48,1,4,6768.0,6048.0,720.0,252.0,6048.0,720.0,6768.0,,,2026-02-13T03:05:35
14878,444413,2021,36,1,2,11100.0,10600.0,500.0,,10600.0,500.0,11100.0,,,2026-02-13T03:05:35
14879,444413,2021,36,1,3,11100.0,10600.0,500.0,,10600.0,500.0,11100.0,,,2026-02-13T03:05:35
14880,444413,2021,36,1,4,11100.0,10600.0,500.0,,10600.0,500.0,11100.0,,,2026-02-13T03:05:35
14881,444413,2021,36,2,2,11100.0,10600.0,500.0,,,,,,,2026-02-13T03:05:35
14882,444413,2021,36,2,3,11100.0,10600.0,500.0,,,,,,,2026-02-13T03:05:35
14883,444413,2021,36,2,4,11100.0,10600.0,500.0,,,,,,,2026-02-13T03:05:35
14884,444565,2021,48,1,2,15901.0,11373.0,4528.0,350.0,12600.0,4781.0,17381.0,,,2026-02-13T03:05:35
14885,444565,2021,48,1,3,15901.0,11373.0,4528.0,350.0,12600.0,4781.0,17381.0,,,2026-02-13T03:05:35
14886,444565,2021,48,1,4,15901.0,11373.0,4528.0,350.0,12600.0,4781.0,17381.0,,,2026-02-13T03:05:35
14887,444583,2021,72,1,2,14255.0,12730.0,1525.0,,12730.0,1525.0,14255.0,,,2026-02-13T03:05:35
14888,444583,2021,72,1,3,14255.0,12730.0,1525.0,,12730.0,1525.0,14255.0,,,2026-02-13T03:05:35
14889,444583,2021,72,1,4,14255.0,12730.0,1525.0,,12730.0,1525.0,14255.0,,,2026-02-13T03:05:35
14890,444671,2021,72,1,2,7380.0,7380.0,0.0,,7380.0,0.0,7380.0,,,2026-02-13T03:05:35
14891,444671,2021,72,1,3,7380.0,7380.0,0.0,,7380.0,0.0,7380.0,,,2026-02-13T03:05:35
14892,444671,2021,72,1,4,7380.0,7380.0,0.0,,7380.0,0.0,7380.0,,,2026-02-13T03:05:35
14893,444699,2021,15,2,2,16050.0,14850.0,1200.0,360.0,,,,,,2026-02-13T03:05:35
14894,444699,2021,15,2,3,16050.0,14850.0,1200.0,360.0,,,,,,2026-02-13T03:05:35
14895,444699,2021,15,2,4,16050.0,14850.0,1200.0,360.0,,,,,,2026-02-13T03:05:35
14896,444778,2021,37,1,2,11125.0,10650.0,475.0,500.0,10650.0,475.0,11125.0,0.0,,2026-02-13T03:05:35
14897,444778,2021,37,1,3,11125.0,10650.0,475.0,500.0,10650.0,475.0,11125.0,0.0,,2026-02-13T03:05:35
14898,444778,2021,37,1,4,11125.0,10650.0,475.0,500.0,10650.0,475.0,11125.0,0.0,,2026-02-13T03:05:35
14899,444778,2021,37,2,2,8845.0,8370.0,475.0,500.0,,,,,,2026-02-13T03:05:35
14900,444778,2021,37,2,3,8845.0,8370.0,475.0,500.0,,,,,,2026-02-13T03:05:35
14901,444778,2021,37,2,4,8845.0,8370.0,475.0,500.0,,,,,,2026-02-13T03:05:35
14902,444866,2021,45,1,2,21320.0,19520.0,1800.0,813.0,19520.0,1800.0,21320.0,,,2026-02-13T03:05:35
14903,444866,2021,45,1,3,21320.0,19520.0,1800.0,813.0,19520.0,1800.0,21320.0,,,2026-02-13T03:05:35
14904,444866,2021,45,1,4,21320.0,19520.0,1800.0,813.0,19520.0,1800.0,21320.0,,,2026-02-13T03:05:35
14905,444954,2021,54,1,2,4692.0,4692.0,0.0,196.0,4692.0,0.0,4692.0,,,2026-02-13T03:05:35
14906,444954,2021,54,1,3,4692.0,4692.0,0.0,196.0,4692.0,0.0,4692.0,,,2026-02-13T03:05:35
14907,444954,2021,54,1,4,11688.0,11688.0,0.0,487.0,11688.0,0.0,11688.0,,,2026-02-13T03:05:35
14908,445027,2021,4,1,2,12418.0,11758.0,660.0,423.0,11758.0,660.0,12418.0,,,2026-02-13T03:05:35
14909,445027,2021,4,1,3,12418.0,11758.0,660.0,423.0,11758.0,660.0,12418.0,,,2026-02-13T03:05:35
14910,445027,2021,4,1,4,12418.0,11758.0,660.0,423.0,11758.0,660.0,12418.0,,,2026-02-13T03:05:35
